Site,scode,rep,year,seasn,occasion,spid,species,indiv
6,s6,6d,2007,J,J07,102,Tetramorium frenchi,1
6,s6,6d,2007,J,J07,119,Tetramorium sp. 40,2
6,s6,6d,2007,J,J07,109,Tetramorium sericeiventre,15
7,s7,7a,2007,J,J07,138,Anoplolepis custodiens,112
7,s7,7a,2007,J,J07,37,Crematogaster natalensis,3
7,s7,7a,2007,J,J07,40,Crematogaster un03,1
7,s7,7a,2007,J,J07,54,Lepisiota un03,7
7,s7,7a,2007,J,J07,53,Lepisiota un01,1
7,s7,7a,2007,J,J07,55,Lepisiota un05,8
7,s7,7a,2007,J,J07,46,Lepisiota sp. 10,7
7,s7,7a,2007,J,J07,48,Lepisiota sp. 12,1
7,s7,7a,2007,J,J07,56,Leptogenys intermedia,1
7,s7,7a,2007,J,J07,58,Meranoplus peringueyi,1
7,s7,7a,2007,J,J07,58,Meranoplus peringueyi,8
7,s7,7a,2007,J,J07,61,Monomorium musicum,9
7,s7,7a,2007,J,J07,78,Paratrechina sp. 1,9
7,s7,7a,2007,J,J07,137,Pachycondyla caffraria,2
7,s7,7a,2007,J,J07,85,Pheidole un01,32
7,s7,7a,2007,J,J07,88,Plagiolepis un02,3
7,s7,7a,2007,J,J07,92,Pyramica un01,11
7,s7,7a,2007,J,J07,93,Solenopsis sp. 1,1
7,s7,7a,2007,J,J07,94,Solenopsis sp. 2,14
7,s7,7a,2007,J,J07,101,Tetramorium bothae,26
7,s7,7a,2007,J,J07,112,Tetramorium sp. 14,2
7,s7,7b,2007,J,J07,138,Anoplolepis custodiens,6
7,s7,7b,2007,J,J07,140,Camponotus irredux,1
7,s7,7b,2007,J,J07,37,Crematogaster natalensis,150
7,s7,7b,2007,J,J07,44,Hypoponera sp. 1,1
7,s7,7b,2007,J,J07,54,Lepisiota un03,6
7,s7,7b,2007,J,J07,53,Lepisiota un01,6
7,s7,7b,2007,J,J07,61,Monomorium musicum,6
7,s7,7b,2007,J,J07,78,Paratrechina sp. 1,1
7,s7,7b,2007,J,J07,137,Pachycondyla caffraria,1
7,s7,7b,2007,J,J07,85,Pheidole un01,4
7,s7,7b,2007,J,J07,92,Pyramica un01,1
7,s7,7b,2007,J,J07,94,Solenopsis sp. 2,11
7,s7,7b,2007,J,J07,97,Strumigenys sp. 1,1
7,s7,7b,2007,J,J07,101,Tetramorium bothae,17
7,s7,7b,2007,J,J07,102,Tetramorium frenchi,2
7,s7,7b,2007,J,J07,110,Tetramorium setiferum,2
7,s7,7c,2007,J,J07,138,Anoplolepis custodiens,78
7,s7,7c,2007,J,J07,140,Camponotus irredux,1
7,s7,7c,2007,J,J07,37,Crematogaster natalensis,17
7,s7,7c,2007,J,J07,53,Lepisiota un01,9
7,s7,7c,2007,J,J07,45,Lepisiota sp. 1,7
7,s7,7c,2007,J,J07,48,Lepisiota sp. 12,9
7,s7,7c,2007,J,J07,58,Meranoplus peringueyi,2
7,s7,7c,2007,J,J07,58,Meranoplus peringueyi,3
7,s7,7c,2007,J,J07,70,Monomorium taedium,27
7,s7,7c,2007,J,J07,78,Paratrechina sp. 1,6
7,s7,7c,2007,J,J07,78,Paratrechina sp. 1,2
7,s7,7c,2007,J,J07,137,Pachycondyla caffraria,1
7,s7,7c,2007,J,J07,85,Pheidole un01,20
7,s7,7c,2007,J,J07,93,Solenopsis sp. 1,5
7,s7,7c,2007,J,J07,97,Strumigenys sp. 1,1
7,s7,7c,2007,J,J07,103,Tetramorium fridgidum,1
7,s7,7c,2007,J,J07,101,Tetramorium bothae,10
7,s7,7c,2007,J,J07,124,Tetramorium sp. 8,2
7,s7,7c,2007,J,J07,112,Tetramorium sp. 14,5
7,s7,7c,2007,J,J07,109,Tetramorium sericeiventre,1
7,s7,7d,2007,J,J07,138,Anoplolepis custodiens,157
7,s7,7d,2007,J,J07,12,Anoplolepis sp. 2,4
7,s7,7d,2007,J,J07,140,Camponotus irredux,3
7,s7,7d,2007,J,J07,37,Crematogaster natalensis,3
7,s7,7d,2007,J,J07,41,Crematogaster un04,7
7,s7,7d,2007,J,J07,54,Lepisiota un03,2
7,s7,7d,2007,J,J07,50,Lepisiota sp. 3,1
7,s7,7d,2007,J,J07,53,Lepisiota un01,9
7,s7,7d,2007,J,J07,48,Lepisiota sp. 12,8
7,s7,7d,2007,J,J07,71,Monomorium un01,20
7,s7,7d,2007,J,J07,70,Monomorium taedium,2
7,s7,7d,2007,J,J07,78,Paratrechina sp. 1,3
7,s7,7d,2007,J,J07,78,Paratrechina sp. 1,1
7,s7,7d,2007,J,J07,137,Pachycondyla caffraria,2
7,s7,7d,2007,J,J07,85,Pheidole un01,20
7,s7,7d,2007,J,J07,93,Solenopsis sp. 1,6
7,s7,7d,2007,J,J07,97,Strumigenys sp. 1,3
7,s7,7d,2007,J,J07,101,Tetramorium bothae,3
7,s7,7d,2007,J,J07,122,Tetramorium sp. 5,8
7,s7,7d,2007,J,J07,102,Tetramorium frenchi,6
7,s7,7d,2007,J,J07,109,Tetramorium sericeiventre,17
7,s7,7d,2007,J,J07,110,Tetramorium setiferum,10
8,s8,8a,2007,J,J07,138,Anoplolepis custodiens,2
8,s8,8a,2007,J,J07,12,Anoplolepis sp. 2,2
8,s8,8a,2007,J,J07,140,Camponotus irredux,1
8,s8,8a,2007,J,J07,45,Lepisiota sp. 1,3
8,s8,8a,2007,J,J07,55,Lepisiota un05,1
8,s8,8a,2007,J,J07,71,Monomorium un01,7
8,s8,8a,2007,J,J07,70,Monomorium taedium,35
8,s8,8a,2007,J,J07,78,Paratrechina sp. 1,2
8,s8,8a,2007,J,J07,78,Paratrechina sp. 1,2
8,s8,8a,2007,J,J07,137,Pachycondyla caffraria,5
8,s8,8a,2007,J,J07,82,Pheidole sp. 1,6
8,s8,8a,2007,J,J07,85,Pheidole un01,19
8,s8,8a,2007,J,J07,97,Strumigenys sp. 1,1
8,s8,8a,2007,J,J07,101,Tetramorium bothae,16
8,s8,8a,2007,J,J07,102,Tetramorium frenchi,3
8,s8,8a,2007,J,J07,112,Tetramorium sp. 14,1
8,s8,8a,2007,J,J07,109,Tetramorium sericeiventre,9
8,s8,8b,2007,J,J07,138,Anoplolepis custodiens,212
8,s8,8b,2007,J,J07,134,Camponotus havilandi,1
8,s8,8b,2007,J,J07,140,Camponotus irredux,1
8,s8,8b,2007,J,J07,139,Camponotus vestitus,2
8,s8,8b,2007,J,J07,37,Crematogaster natalensis,2
8,s8,8b,2007,J,J07,54,Lepisiota un03,3
8,s8,8b,2007,J,J07,55,Lepisiota un05,1
8,s8,8b,2007,J,J07,71,Monomorium un01,1
8,s8,8b,2007,J,J07,70,Monomorium taedium,41
8,s8,8b,2007,J,J07,78,Paratrechina sp. 1,13
8,s8,8b,2007,J,J07,137,Pachycondyla caffraria,4
8,s8,8b,2007,J,J07,85,Pheidole un01,72
8,s8,8b,2007,J,J07,84,Pheidole sp. 7,16
8,s8,8b,2007,J,J07,87,Plagiolepis un01,1
8,s8,8b,2007,J,J07,94,Solenopsis sp. 2,1
8,s8,8b,2007,J,J07,103,Tetramorium fridgidum,1
8,s8,8b,2007,J,J07,101,Tetramorium bothae,17
8,s8,8b,2007,J,J07,122,Tetramorium sp. 5,7
8,s8,8b,2007,J,J07,112,Tetramorium sp. 14,1
8,s8,8c,2007,J,J07,30,Camponotus un01,1
8,s8,8c,2007,J,J07,139,Camponotus vestitus,1
8,s8,8c,2007,J,J07,37,Crematogaster natalensis,8
8,s8,8c,2007,J,J07,40,Crematogaster un03,3
8,s8,8c,2007,J,J07,54,Lepisiota un03,4
8,s8,8c,2007,J,J07,55,Lepisiota un05,5
8,s8,8c,2007,J,J07,48,Lepisiota sp. 12,1
8,s8,8c,2007,J,J07,58,Meranoplus peringueyi,5
8,s8,8c,2007,J,J07,70,Monomorium taedium,6
8,s8,8c,2007,J,J07,78,Paratrechina sp. 1,43
8,s8,8c,2007,J,J07,82,Pheidole sp. 1,2
8,s8,8c,2007,J,J07,85,Pheidole un01,14
8,s8,8c,2007,J,J07,93,Solenopsis sp. 1,1
8,s8,8c,2007,J,J07,94,Solenopsis sp. 2,7
8,s8,8c,2007,J,J07,98,Strumigenys sp. 2,7
8,s8,8c,2007,J,J07,101,Tetramorium bothae,15
8,s8,8c,2007,J,J07,115,Tetramorium sp. 27,3
8,s8,8c,2007,J,J07,118,Tetramorium sp. 32,1
8,s8,8d,2007,J,J07,134,Camponotus havilandi,1
8,s8,8d,2007,J,J07,30,Camponotus un01,3
8,s8,8d,2007,J,J07,140,Camponotus irredux,1
8,s8,8d,2007,J,J07,37,Crematogaster natalensis,10
8,s8,8d,2007,J,J07,40,Crematogaster un03,2
8,s8,8d,2007,J,J07,41,Crematogaster un04,2
8,s8,8d,2007,J,J07,42,Dorylus un01,1
8,s8,8d,2007,J,J07,54,Lepisiota un03,7
8,s8,8d,2007,J,J07,55,Lepisiota un05,19
8,s8,8d,2007,J,J07,58,Meranoplus peringueyi,3
8,s8,8d,2007,J,J07,58,Meranoplus peringueyi,10
8,s8,8d,2007,J,J07,70,Monomorium taedium,6
8,s8,8d,2007,J,J07,73,Myrmicaria sp. 1,63
8,s8,8d,2007,J,J07,78,Paratrechina sp. 1,1
8,s8,8d,2007,J,J07,137,Pachycondyla caffraria,1
8,s8,8d,2007,J,J07,76,Pachycondyla pumicosa,4
8,s8,8d,2007,J,J07,82,Pheidole sp. 1,12
8,s8,8d,2007,J,J07,85,Pheidole un01,2
8,s8,8d,2007,J,J07,92,Pyramica un01,3
8,s8,8d,2007,J,J07,93,Solenopsis sp. 1,7
8,s8,8d,2007,J,J07,94,Solenopsis sp. 2,8
8,s8,8d,2007,J,J07,98,Strumigenys sp. 2,2
8,s8,8d,2007,J,J07,101,Tetramorium bothae,29
8,s8,8d,2007,J,J07,102,Tetramorium frenchi,5
8,s8,8d,2007,J,J07,118,Tetramorium sp. 32,2
1,s1,1a,2007,S,S07,38,Crematogaster sp. 6,2
1,s1,1a,2007,S,S07,62,Monomorium sp. 1,21
1,s1,1a,2007,S,S07,70,Monomorium taedium,1
1,s1,1b,2007,S,S07,62,Monomorium sp. 1,13
1,s1,1c,2007,S,S07,26,Camponotus sp. 1,7
1,s1,1c,2007,S,S07,62,Monomorium sp. 1,38
1,s1,1c,2007,S,S07,70,Monomorium taedium,2
1,s1,1c,2007,S,S07,85,Pheidole un01,1
1,s1,1c,2007,S,S07,103,Tetramorium fridgidum,4
1,s1,1c,2007,S,S07,125,Tetramorium un12,53
1,s1,1d,2007,S,S07,26,Camponotus sp. 1,2
1,s1,1d,2007,S,S07,30,Camponotus un01,1
1,s1,1d,2007,S,S07,26,Camponotus sp. 1,1
1,s1,1d,2007,S,S07,62,Monomorium sp. 1,35
1,s1,1d,2007,S,S07,125,Tetramorium un12,54
2,s2,2a,2007,S,S07,30,Camponotus un01,1
2,s2,2a,2007,S,S07,66,Monomorium sp. 3,1
2,s2,2a,2007,S,S07,94,Solenopsis sp. 2,53
2,s2,2a,2007,S,S07,135,Streblognathus peetersi,1
2,s2,2a,2007,S,S07,103,Tetramorium fridgidum,17
2,s2,2b,2007,S,S07,30,Camponotus un01,2
2,s2,2b,2007,S,S07,26,Camponotus sp. 1,2
2,s2,2b,2007,S,S07,55,Lepisiota un05,5
2,s2,2b,2007,S,S07,62,Monomorium sp. 1,34
2,s2,2b,2007,S,S07,75,Pachycondyla peringueyi,3
2,s2,2b,2007,S,S07,94,Solenopsis sp. 2,3
2,s2,2b,2007,S,S07,103,Tetramorium fridgidum,5
2,s2,2c,2007,S,S07,139,Camponotus vestitus,9
2,s2,2c,2007,S,S07,62,Monomorium sp. 1,4
2,s2,2c,2007,S,S07,70,Monomorium taedium,1
2,s2,2c,2007,S,S07,103,Tetramorium fridgidum,54
2,s2,2d,2007,S,S07,26,Camponotus sp. 1,6
2,s2,2d,2007,S,S07,26,Camponotus sp. 1,2
2,s2,2d,2007,S,S07,62,Monomorium sp. 1,1
2,s2,2d,2007,S,S07,104,Tetramorium laevithorax,1
2,s2,2d,2007,S,S07,125,Tetramorium un12,5
3,s3,3a,2007,S,S07,31,Camponotus un10,1
3,s3,3a,2007,S,S07,51,Lepisiota sp. 4,4
3,s3,3a,2007,S,S07,71,Monomorium un01,14
3,s3,3a,2007,S,S07,76,Pachycondyla pumicosa,1
3,s3,3a,2007,S,S07,85,Pheidole un01,1
3,s3,3a,2007,S,S07,94,Solenopsis sp. 2,10
3,s3,3a,2007,S,S07,135,Streblognathus peetersi,11
3,s3,3a,2007,S,S07,103,Tetramorium fridgidum,8
3,s3,3b,2007,S,S07,45,Lepisiota sp. 1,7
3,s3,3b,2007,S,S07,54,Lepisiota un03,1
3,s3,3b,2007,S,S07,76,Pachycondyla pumicosa,1
3,s3,3b,2007,S,S07,85,Pheidole un01,3
3,s3,3b,2007,S,S07,135,Streblognathus peetersi,11
3,s3,3b,2007,S,S07,103,Tetramorium fridgidum,7
3,s3,3c,2007,S,S07,30,Camponotus un01,2
3,s3,3c,2007,S,S07,29,Camponotus sp. 8,2
3,s3,3c,2007,S,S07,135,Streblognathus peetersi,3
3,s3,3c,2007,S,S07,103,Tetramorium fridgidum,6
3,s3,3c,2007,S,S07,124,Tetramorium sp. 8,6
3,s3,3d,2007,S,S07,31,Camponotus un10,1
3,s3,3d,2007,S,S07,26,Camponotus sp. 1,4
3,s3,3d,2007,S,S07,140,Camponotus irredux,1
3,s3,3d,2007,S,S07,29,Camponotus sp. 8,2
3,s3,3d,2007,S,S07,45,Lepisiota sp. 1,2
3,s3,3d,2007,S,S07,54,Lepisiota un03,2
3,s3,3d,2007,S,S07,76,Pachycondyla pumicosa,1
3,s3,3d,2007,S,S07,136,Pachycondyla wroughtonii,1
3,s3,3d,2007,S,S07,94,Solenopsis sp. 2,3
3,s3,3d,2007,S,S07,135,Streblognathus peetersi,5
3,s3,3d,2007,S,S07,103,Tetramorium fridgidum,16
3,s3,3d,2007,S,S07,124,Tetramorium sp. 8,7
4,s4,4a,2007,S,S07,31,Camponotus un10,1
4,s4,4a,2007,S,S07,30,Camponotus un01,2
4,s4,4a,2007,S,S07,45,Lepisiota sp. 1,15
4,s4,4a,2007,S,S07,59,Messor sp. 1,2
4,s4,4a,2007,S,S07,71,Monomorium un01,4
4,s4,4a,2007,S,S07,70,Monomorium taedium,8
4,s4,4a,2007,S,S07,85,Pheidole un01,46
4,s4,4a,2007,S,S07,94,Solenopsis sp. 2,4
4,s4,4a,2007,S,S07,135,Streblognathus peetersi,2
4,s4,4a,2007,S,S07,103,Tetramorium fridgidum,24
4,s4,4a,2007,S,S07,101,Tetramorium bothae,10
4,s4,4b,2007,S,S07,31,Camponotus un10,2
4,s4,4b,2007,S,S07,134,Camponotus havilandi,3
4,s4,4b,2007,S,S07,30,Camponotus un01,10
4,s4,4b,2007,S,S07,140,Camponotus irredux,1
4,s4,4b,2007,S,S07,29,Camponotus sp. 8,3
4,s4,4b,2007,S,S07,45,Lepisiota sp. 1,59
4,s4,4b,2007,S,S07,54,Lepisiota un03,7
4,s4,4b,2007,S,S07,55,Lepisiota un05,1
4,s4,4b,2007,S,S07,71,Monomorium un01,6
4,s4,4b,2007,S,S07,70,Monomorium taedium,1
4,s4,4b,2007,S,S07,85,Pheidole un01,9
4,s4,4b,2007,S,S07,83,Pheidole sp. 4,25
4,s4,4b,2007,S,S07,93,Solenopsis sp. 1,1
4,s4,4b,2007,S,S07,94,Solenopsis sp. 2,4
4,s4,4b,2007,S,S07,135,Streblognathus peetersi,3
4,s4,4b,2007,S,S07,103,Tetramorium fridgidum,10
4,s4,4b,2007,S,S07,101,Tetramorium bothae,4
4,s4,4c,2007,S,S07,27,Camponotus sp. 3,3
4,s4,4c,2007,S,S07,30,Camponotus un01,3
4,s4,4c,2007,S,S07,45,Lepisiota sp. 1,45
4,s4,4c,2007,S,S07,54,Lepisiota un03,2
4,s4,4c,2007,S,S07,70,Monomorium taedium,2
4,s4,4c,2007,S,S07,85,Pheidole un01,120
4,s4,4c,2007,S,S07,83,Pheidole sp. 4,17
4,s4,4c,2007,S,S07,88,Plagiolepis un02,1
4,s4,4c,2007,S,S07,93,Solenopsis sp. 1,8
4,s4,4c,2007,S,S07,94,Solenopsis sp. 2,5
4,s4,4c,2007,S,S07,135,Streblognathus peetersi,3
4,s4,4c,2007,S,S07,103,Tetramorium fridgidum,8
4,s4,4c,2007,S,S07,101,Tetramorium bothae,6
4,s4,4d,2007,S,S07,27,Camponotus sp. 3,3
4,s4,4d,2007,S,S07,134,Camponotus havilandi,1
4,s4,4d,2007,S,S07,30,Camponotus un01,7
4,s4,4d,2007,S,S07,45,Lepisiota sp. 1,11
4,s4,4d,2007,S,S07,54,Lepisiota un03,4
4,s4,4d,2007,S,S07,50,Lepisiota sp. 3,1
4,s4,4d,2007,S,S07,59,Messor sp. 1,1
4,s4,4d,2007,S,S07,85,Pheidole un01,256
4,s4,4d,2007,S,S07,83,Pheidole sp. 4,17
4,s4,4d,2007,S,S07,93,Solenopsis sp. 1,2
4,s4,4d,2007,S,S07,94,Solenopsis sp. 2,19
4,s4,4d,2007,S,S07,135,Streblognathus peetersi,13
4,s4,4d,2007,S,S07,103,Tetramorium fridgidum,9
4,s4,4d,2007,S,S07,101,Tetramorium bothae,1
5,s5,5a,2007,S,S07,37,Crematogaster natalensis,1
5,s5,5a,2007,S,S07,45,Lepisiota sp. 1,2
5,s5,5a,2007,S,S07,70,Monomorium taedium,10
5,s5,5a,2007,S,S07,61,Monomorium musicum,5
5,s5,5a,2007,S,S07,85,Pheidole un01,26
5,s5,5a,2007,S,S07,94,Solenopsis sp. 2,1
5,s5,5a,2007,S,S07,100,Technomyrmex un01,12
5,s5,5a,2007,S,S07,103,Tetramorium fridgidum,3
5,s5,5a,2007,S,S07,101,Tetramorium bothae,22
5,s5,5a,2007,S,S07,122,Tetramorium sp. 5,1
5,s5,5a,2007,S,S07,102,Tetramorium frenchi,1
5,s5,5a,2007,S,S07,91,Pristomyrmex fossulatus,1
5,s5,5b,2007,S,S07,134,Camponotus havilandi,1
5,s5,5b,2007,S,S07,30,Camponotus un01,1
5,s5,5b,2007,S,S07,140,Camponotus irredux,1
5,s5,5b,2007,S,S07,39,Crematogaster un02,6
5,s5,5b,2007,S,S07,42,Dorylus un01,1
5,s5,5b,2007,S,S07,71,Monomorium un01,4
5,s5,5b,2007,S,S07,70,Monomorium taedium,4
5,s5,5b,2007,S,S07,61,Monomorium musicum,12
5,s5,5b,2007,S,S07,85,Pheidole un01,2
5,s5,5b,2007,S,S07,83,Pheidole sp. 4,22
5,s5,5b,2007,S,S07,94,Solenopsis sp. 2,3
5,s5,5b,2007,S,S07,101,Tetramorium bothae,1
5,s5,5b,2007,S,S07,102,Tetramorium frenchi,3
5,s5,5b,2007,S,S07,109,Tetramorium sericeiventre,1
5,s5,5c,2007,S,S07,37,Crematogaster natalensis,2
5,s5,5c,2007,S,S07,39,Crematogaster un02,2
5,s5,5c,2007,S,S07,41,Crematogaster un04,2
5,s5,5c,2007,S,S07,54,Lepisiota un03,8
5,s5,5c,2007,S,S07,53,Lepisiota un01,16
5,s5,5c,2007,S,S07,70,Monomorium taedium,70
5,s5,5c,2007,S,S07,61,Monomorium musicum,10
5,s5,5c,2007,S,S07,137,Pachycondyla caffraria,2
5,s5,5c,2007,S,S07,136,Pachycondyla wroughtonii,1
5,s5,5c,2007,S,S07,85,Pheidole un01,90
5,s5,5c,2007,S,S07,83,Pheidole sp. 4,9
5,s5,5c,2007,S,S07,94,Solenopsis sp. 2,13
5,s5,5c,2007,S,S07,100,Technomyrmex un01,23
5,s5,5c,2007,S,S07,103,Tetramorium fridgidum,5
5,s5,5c,2007,S,S07,101,Tetramorium bothae,28
5,s5,5c,2007,S,S07,102,Tetramorium frenchi,2
5,s5,5c,2007,S,S07,115,Tetramorium sp. 27,2
5,s5,5c,2007,S,S07,109,Tetramorium sericeiventre,15
5,s5,5c,2007,S,S07,110,Tetramorium setiferum,1
5,s5,5d,2007,S,S07,30,Camponotus un01,2
5,s5,5d,2007,S,S07,39,Crematogaster un02,2
5,s5,5d,2007,S,S07,50,Lepisiota sp. 3,1
5,s5,5d,2007,S,S07,71,Monomorium un01,4
5,s5,5d,2007,S,S07,70,Monomorium taedium,1
5,s5,5d,2007,S,S07,83,Pheidole sp. 4,18
5,s5,5d,2007,S,S07,88,Plagiolepis un02,3
5,s5,5d,2007,S,S07,94,Solenopsis sp. 2,2
5,s5,5d,2007,S,S07,100,Technomyrmex un01,8
5,s5,5d,2007,S,S07,99,Technomyrmex sp. 2,1
5,s5,5d,2007,S,S07,103,Tetramorium fridgidum,9
5,s5,5d,2007,S,S07,101,Tetramorium bothae,13
5,s5,5d,2007,S,S07,109,Tetramorium sericeiventre,1
6,s6,6a,2007,S,S07,134,Camponotus havilandi,2
6,s6,6a,2007,S,S07,30,Camponotus un01,1
6,s6,6a,2007,S,S07,40,Crematogaster un03,1
6,s6,6a,2007,S,S07,54,Lepisiota un03,7
6,s6,6a,2007,S,S07,58,Meranoplus peringueyi,1
6,s6,6a,2007,S,S07,70,Monomorium taedium,1
6,s6,6a,2007,S,S07,61,Monomorium musicum,36
6,s6,6a,2007,S,S07,68,Monomorium sp. 7,7
6,s6,6a,2007,S,S07,83,Pheidole sp. 4,85
6,s6,6a,2007,S,S07,94,Solenopsis sp. 2,3
6,s6,6a,2007,S,S07,103,Tetramorium fridgidum,1
6,s6,6a,2007,S,S07,101,Tetramorium bothae,2
6,s6,6a,2007,S,S07,102,Tetramorium frenchi,3
6,s6,6b,2007,S,S07,30,Camponotus un01,6
6,s6,6b,2007,S,S07,37,Crematogaster natalensis,7
6,s6,6b,2007,S,S07,39,Crematogaster un02,40
6,s6,6b,2007,S,S07,58,Meranoplus peringueyi,3
6,s6,6b,2007,S,S07,70,Monomorium taedium,25
6,s6,6b,2007,S,S07,83,Pheidole sp. 4,108
6,s6,6b,2007,S,S07,88,Plagiolepis un02,2
6,s6,6b,2007,S,S07,94,Solenopsis sp. 2,13
6,s6,6b,2007,S,S07,100,Technomyrmex un01,8
6,s6,6b,2007,S,S07,103,Tetramorium fridgidum,6
6,s6,6b,2007,S,S07,101,Tetramorium bothae,3
6,s6,6b,2007,S,S07,122,Tetramorium sp. 5,15
6,s6,6b,2007,S,S07,102,Tetramorium frenchi,1
6,s6,6b,2007,S,S07,109,Tetramorium sericeiventre,1
6,s6,6c,2007,S,S07,30,Camponotus un01,9
6,s6,6c,2007,S,S07,29,Camponotus sp. 8,8
6,s6,6c,2007,S,S07,37,Crematogaster natalensis,7
6,s6,6c,2007,S,S07,45,Lepisiota sp. 1,1
6,s6,6c,2007,S,S07,58,Meranoplus peringueyi,4
6,s6,6c,2007,S,S07,70,Monomorium taedium,14
6,s6,6c,2007,S,S07,61,Monomorium musicum,26
6,s6,6c,2007,S,S07,83,Pheidole sp. 4,37
6,s6,6c,2007,S,S07,93,Solenopsis sp. 1,3
6,s6,6c,2007,S,S07,94,Solenopsis sp. 2,4
6,s6,6c,2007,S,S07,103,Tetramorium fridgidum,9
6,s6,6c,2007,S,S07,119,Tetramorium sp. 40,1
6,s6,6d,2007,S,S07,134,Camponotus havilandi,2
6,s6,6d,2007,S,S07,140,Camponotus irredux,2
6,s6,6d,2007,S,S07,45,Lepisiota sp. 1,1
6,s6,6d,2007,S,S07,58,Meranoplus peringueyi,38
6,s6,6d,2007,S,S07,58,Meranoplus peringueyi,3
6,s6,6d,2007,S,S07,70,Monomorium taedium,8
6,s6,6d,2007,S,S07,61,Monomorium musicum,16
6,s6,6d,2007,S,S07,94,Solenopsis sp. 2,8
6,s6,6d,2007,S,S07,100,Technomyrmex un01,1
6,s6,6d,2007,S,S07,103,Tetramorium fridgidum,9
6,s6,6d,2007,S,S07,122,Tetramorium sp. 5,5
6,s6,6d,2007,S,S07,115,Tetramorium sp. 27,1
6,s6,6d,2007,S,S07,109,Tetramorium sericeiventre,1
7,s7,7a,2007,S,S07,37,Crematogaster natalensis,1
7,s7,7a,2007,S,S07,53,Lepisiota un01,1
7,s7,7a,2007,S,S07,61,Monomorium musicum,4
7,s7,7a,2007,S,S07,137,Pachycondyla caffraria,7
7,s7,7a,2007,S,S07,85,Pheidole un01,3
7,s7,7a,2007,S,S07,88,Plagiolepis un02,3
7,s7,7a,2007,S,S07,94,Solenopsis sp. 2,4
7,s7,7a,2007,S,S07,101,Tetramorium bothae,2
7,s7,7a,2007,S,S07,112,Tetramorium sp. 14,1
7,s7,7b,2007,S,S07,37,Crematogaster natalensis,5
7,s7,7b,2007,S,S07,62,Monomorium sp. 1,1
7,s7,7b,2007,S,S07,70,Monomorium taedium,3
7,s7,7b,2007,S,S07,61,Monomorium musicum,3
7,s7,7b,2007,S,S07,78,Paratrechina sp. 1,2
7,s7,7b,2007,S,S07,85,Pheidole un01,4
7,s7,7b,2007,S,S07,93,Solenopsis sp. 1,1
7,s7,7b,2007,S,S07,103,Tetramorium fridgidum,1
7,s7,7b,2007,S,S07,101,Tetramorium bothae,4
7,s7,7b,2007,S,S07,122,Tetramorium sp. 5,4
7,s7,7b,2007,S,S07,102,Tetramorium frenchi,2
7,s7,7c,2007,S,S07,138,Anoplolepis custodiens,6
7,s7,7c,2007,S,S07,37,Crematogaster natalensis,6
7,s7,7c,2007,S,S07,40,Crematogaster un03,8
7,s7,7c,2007,S,S07,54,Lepisiota un03,2
7,s7,7c,2007,S,S07,53,Lepisiota un01,5
7,s7,7c,2007,S,S07,58,Meranoplus peringueyi,9
7,s7,7c,2007,S,S07,70,Monomorium taedium,2
7,s7,7c,2007,S,S07,70,Monomorium taedium,22
7,s7,7c,2007,S,S07,137,Pachycondyla caffraria,3
7,s7,7c,2007,S,S07,85,Pheidole un01,12
7,s7,7c,2007,S,S07,93,Solenopsis sp. 1,1
7,s7,7c,2007,S,S07,94,Solenopsis sp. 2,7
7,s7,7c,2007,S,S07,97,Strumigenys sp. 1,3
7,s7,7c,2007,S,S07,101,Tetramorium bothae,4
7,s7,7c,2007,S,S07,91,Pristomyrmex fossulatus,4
7,s7,7c,2007,S,S07,110,Tetramorium setiferum,1
7,s7,7d,2007,S,S07,138,Anoplolepis custodiens,2
7,s7,7d,2007,S,S07,27,Camponotus sp. 3,1
7,s7,7d,2007,S,S07,140,Camponotus irredux,1
7,s7,7d,2007,S,S07,37,Crematogaster natalensis,1
7,s7,7d,2007,S,S07,45,Lepisiota sp. 1,1
7,s7,7d,2007,S,S07,54,Lepisiota un03,2
7,s7,7d,2007,S,S07,53,Lepisiota un01,1
7,s7,7d,2007,S,S07,71,Monomorium un01,7
7,s7,7d,2007,S,S07,137,Pachycondyla caffraria,2
7,s7,7d,2007,S,S07,136,Pachycondyla wroughtonii,1
7,s7,7d,2007,S,S07,82,Pheidole sp. 1,1
7,s7,7d,2007,S,S07,85,Pheidole un01,17
7,s7,7d,2007,S,S07,88,Plagiolepis un02,1
7,s7,7d,2007,S,S07,100,Technomyrmex un01,2
7,s7,7d,2007,S,S07,101,Tetramorium bothae,8
7,s7,7d,2007,S,S07,122,Tetramorium sp. 5,13
7,s7,7d,2007,S,S07,102,Tetramorium frenchi,5
7,s7,7d,2007,S,S07,112,Tetramorium sp. 14,2
7,s7,7d,2007,S,S07,109,Tetramorium sericeiventre,4
8,s8,8a,2007,S,S07,27,Camponotus sp. 3,2
8,s8,8a,2007,S,S07,70,Monomorium taedium,1
8,s8,8a,2007,S,S07,61,Monomorium musicum,1
8,s8,8a,2007,S,S07,78,Paratrechina sp. 1,1
8,s8,8a,2007,S,S07,137,Pachycondyla caffraria,2
8,s8,8a,2007,S,S07,82,Pheidole sp. 1,2
8,s8,8a,2007,S,S07,85,Pheidole un01,2
8,s8,8a,2007,S,S07,115,Tetramorium sp. 27,1
